| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 0.8  |
| 12–15              | 1.1  |
| 16–19              | 1.3  |
| 20–39              | 1.7  |
| 40–59              | 1.9  |
| 60–79              | 1.9  |
| 80+                | 1.6  |
| 20+                | 1.8  |
| 20+ (age adjusted) | 1.8  |
