Age,Mean
"8–11 years",0.868
"12–15 years",1.123
"16–19 years",1.352
"20–29 years",1.382
"30–39 years",1.378
"40–49 years",1.366
"50–59 years",1.322
"60–69 years",1.279
"70–79 years",1.2
"80 years and over",1.112
"20 years and over (age-adjusted)",1.33
