Age,Mean
"6 years",96.1
"7-11 years",103.3
"7 years",98
"8 years",102.4
"9 years",104.5
"10 years",103.8
"11 years",107
"12-17 years",111.9
"12 years",109.7
"13 years",111.4
"14 years",112.8
"15 years",111.7
"16 years",113.6
"17 years",112.2
"18-74 years",128.4
"18-24 years",114.8
"25-34 years",116.7
"35-44 years",123.6
"45-54 years",132.9
"55-64 years",144
"65-74 years",152.5
"40-74 years",138.7
