| Age   | Mean  |
| ----- | ----- |
| 6     | 95.1  |
| 7-11  | 103.3 |
| 7     | 101.5 |
| 8     | 100.7 |
| 9     | 103.5 |
| 10    | 105.4 |
| 11    | 105   |
| 12-17 | 114.9 |
| 12    | 108.9 |
| 13    | 111.3 |
| 14    | 114.4 |
| 15    | 116.4 |
| 16    | 119.1 |
| 17    | 119.5 |
| 18-74 | 131.4 |
| 18-24 | 123.5 |
| 25-34 | 125.5 |
| 35-44 | 127.7 |
| 45-54 | 135.3 |
| 55-64 | 139.7 |
| 65-74 | 146.9 |
| 40-74 | 137.4 |
