Age,Mean
"6 years",95.1
"7-11 years",103.3
"7 years",101.5
"8 years",100.7
"9 years",103.5
"10 years",105.4
"11 years",105
"12-17 years",114.9
"12 years",108.9
"13 years",111.3
"14 years",114.4
"15 years",116.4
"16 years",119.1
"17 years",119.5
"18-74 years",131.4
"18-24 years",123.5
"25-34 years",125.5
"35-44 years",127.7
"45-54 years",135.3
"55-64 years",139.7
"65-74 years",146.9
"40-74 years",137.4
