| Age   | Mean  |
| ----- | ----- |
| 6     | 95.6  |
| 7-11  | 103.3 |
| 7     | 99.9  |
| 8     | 101.5 |
| 9     | 104   |
| 10    | 104.5 |
| 11    | 106   |
| 12-17 | 113.4 |
| 12    | 109.3 |
| 13    | 111.4 |
| 14    | 113.6 |
| 15    | 114.1 |
| 16    | 116.4 |
| 17    | 116.3 |
| 18-74 | 129.8 |
| 18-24 | 119   |
| 25-34 | 120.9 |
| 35-44 | 125.6 |
| 45-54 | 134.1 |
| 55-64 | 142   |
| 65-74 | 150.1 |
| 40-74 | 138.1 |
