Age,Mean
"All ages",239
"2–11 months",139
"1–2 years",186
"3–5 years",218
"6–11 years",238
"12–15 years",230
"16–19 years",225
"20–29 years",241
"30–39 years",235
"40–49 years",234
"50–59 years",238
"60–69 years",277
"70–79 years",268
"80 years and over",265
