Age,Mean
"7-74 years",124.2
"7-11 years",103.7
"12-17 years",114.2
"18-24 years",120.2
"25-34 years",122
"35-44 years",126.2
"45-54 years",133
"55-64 years",141.6
"65-74 years",149.2
"Age-adjusted",124.7
