Age,Mean
"All ages",22.8
"2–11 months",12.2
"1–2 years",12.7
"3–5 years",16.3
"6–11 years",19.6
"12–15 years",23
"16–19 years",24.8
"20–29 years",25.8
"30–39 years",25.1
"40–49 years",24.4
"50–59 years",24.1
"60–69 years",22
"70–79 years",20
"80 years and over",19.4
