Age,Mean
"All ages",27
"2–11 months",12.5
"1–2 years",13.2
"3–5 years",17.1
"6–11 years",21.4
"12–15 years",27
"16–19 years",31
"20–29 years",31.6
"30–39 years",30.2
"40–49 years",29.1
"50–59 years",29.2
"60–69 years",25.8
"70–79 years",22.7
"80 years and over",22.4
