Age,Mean
"2 years",50.8
"3 years",52.7
"4 years",55.8
"5 years",58.4
"6 years",60.9
"7 years",65.2
"8 years",69.4
"9 years",72.8
"10 years",75.8
"11 years",81.2
"12 years",85.5
"13 years",91
"14 years",93.9
"15 years",93.4
"16 years",95.6
"17 years",97.6
"18 years",95.8
"19 years",97.6
"20 years and older",102.2
"20–29 years",98.2
"30–39 years",102.7
"40–49 years",104
"50–59 years",105.4
"60–69 years",103.1
"70–79 years",101.4
"80 years and older",99.4
