Age,Mean
"7-74 years",79.7
"7-11 years",65.9
"12-17 years",71.4
"18-24 years",76.5
"25-34 years",81.6
"35-44 years",85.7
"45-54 years",88.7
"55-64 years",87.3
"65-74 years",85.2
"Age-adjusted value",79.7
