Age,Mean
"8–11 years",0.878
"12–15 years",1.087
"16–19 years",1.147
"20–29 years",1.159
"30–39 years",1.16
"40–49 years",1.158
"50–59 years",1.12
"60–69 years",1.068
"70–79 years",0.993
"80 years and over",0.921
"20 years and over (age-adjusted)",1.119
