| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 0.866 |
| 12–15              | 1.099 |
| 16–19              | 1.293 |
| 20–29              | 1.336 |
| 30–39              | 1.325 |
| 40–49              | 1.316 |
| 50–59              | 1.293 |
| 60–69              | 1.279 |
| 70–79              | 1.235 |
| 80+                | 1.202 |
| 20+ (age-adjusted) | 1.302 |
