| Age          | Mean  |
| ------------ | ----- |
| 7-74 years   | 127.5 |
| 7-11 years   | 105.8 |
| 12-17 years  | 115.7 |
| 18-24 years  | 124.8 |
| 25-34 years  | 128.8 |
| 35-44 years  | 129.7 |
| 45-54 years  | 136.8 |
| 55-64 years  | 140.3 |
| 65-74 years  | 149.9 |
| Age-adjusted | 127.2 |
