| Age          | Mean  |
| ------------ | ----- |
| 7-74 years   | 127.7 |
| 7-11 years   | 106.6 |
| 12-17 years  | 115.1 |
| 18-24 years  | 120.2 |
| 25-34 years  | 123.6 |
| 35-44 years  | 128.3 |
| 45-54 years  | 138.9 |
| 55-64 years  | 144.2 |
| 65-74 years  | 153.3 |
| Age-adjusted | 127   |
