| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 86.38  |
| 12–15              | 111.83 |
| 16–19              | 119.45 |
| 20–29              | 123.84 |
| 30–39              | 127.2  |
| 40–49              | 128.34 |
| 50–59              | 128.96 |
| 60–69              | 124.71 |
| 70–79              | 115.24 |
| 80+                | 101.28 |
| 20+ (age-adjusted) | 124.65 |
