| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 0.858 |
| 12–15              | 1.09  |
| 16–19              | 1.285 |
| 20–29              | 1.329 |
| 30–39              | 1.318 |
| 40–49              | 1.309 |
| 50–59              | 1.286 |
| 60–69              | 1.272 |
| 70–79              | 1.229 |
| 80+                | 1.2   |
| 20+ (age-adjusted) | 1.295 |
