Age,Mean
"8–11 years",0.858
"12–15 years",1.09
"16–19 years",1.285
"20–29 years",1.329
"30–39 years",1.318
"40–49 years",1.309
"50–59 years",1.286
"60–69 years",1.272
"70–79 years",1.229
"80 years and over",1.2
"20 years and over (age-adjusted)",1.295
