Age,Mean
"8–11 years",0.834
"12–15 years",1.012
"16–19 years",1.092
"20–29 years",1.119
"30–39 years",1.138
"40–49 years",1.132
"50–59 years",1.09
"60–69 years",1.04
"70–79 years",0.978
"80 years and over",0.925
"20 years and over (age-adjusted)",1.093
