| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 0.834 |
| 12–15              | 1.012 |
| 16–19              | 1.092 |
| 20–29              | 1.119 |
| 30–39              | 1.138 |
| 40–49              | 1.132 |
| 50–59              | 1.09  |
| 60–69              | 1.04  |
| 70–79              | 0.978 |
| 80+                | 0.925 |
| 20+ (age-adjusted) | 1.093 |
