| Age   | Mean |
| ----- | ---- |
| 2     | 18.8 |
| 3     | 21.5 |
| 4     | 23.4 |
| 5     | 25.6 |
| 6     | 27.4 |
| 7     | 28.9 |
| 8     | 31.4 |
| 9     | 32.8 |
| 10    | 34.9 |
| 11    | 36.7 |
| 12    | 38.5 |
| 13    | 39.8 |
| 14    | 39.9 |
| 15    | 40.1 |
| 16    | 40.2 |
| 17    | 40.5 |
| 18    | 40.1 |
| 19    | 40.4 |
| 20+   | 38.6 |
| 20–29 | 39.6 |
| 30–39 | 39.4 |
| 40–49 | 38.8 |
| 50–59 | 38   |
| 60–69 | 37.3 |
| 70–79 | 36.8 |
| 80+   | 36.9 |
