| Age   | Mean |
| ----- | ---- |
| 2     | 18.5 |
| 3     | 21.2 |
| 4     | 23.2 |
| 5     | 25.2 |
| 6     | 27.5 |
| 7     | 29.5 |
| 8     | 31.1 |
| 9     | 33   |
| 10    | 34.4 |
| 11    | 35.9 |
| 12    | 38.6 |
| 13    | 39.8 |
| 14    | 42   |
| 15    | 43.2 |
| 16    | 43.6 |
| 17    | 44.7 |
| 18    | 44.5 |
| 19    | 43.5 |
| 20+   | 42.3 |
| 20–29 | 43.2 |
| 30–39 | 43.1 |
| 40–49 | 42.2 |
| 50–59 | 41.7 |
| 60–69 | 41   |
| 70–79 | 40.6 |
| 80+   | 40.1 |
