| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 30.2 |
| 12–15              | 25.3 |
| 16–19              | 21.3 |
| 20–39              | 23.4 |
| 40–59              | 26   |
| 60–79              | 29.2 |
| 80+                | 30.5 |
| 20+                | 25.6 |
| 20+ (age adjusted) | 25.8 |
