| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 33.91 |
| 12–15              | 47.55 |
| 16–19              | 58.17 |
| 20–29              | 58.45 |
| 30–39              | 58.72 |
| 40–49              | 60.23 |
| 50–59              | 59.92 |
| 60–69              | 59.36 |
| 70–79              | 58.94 |
| 80+                | 58.31 |
| 20+ (age-adjusted) | 59.25 |
