| Age   | Mean |
| ----- | ---- |
| 2     | 5.3  |
| 3     | 5.3  |
| 4     | 5.4  |
| 5     | 5.4  |
| 6     | 6.9  |
| 7     | 7.6  |
| 8     | 8.5  |
| 9     | 10.8 |
| 10    | 11.7 |
| 11    | 13.2 |
| 12    | 15.2 |
| 13    | 13.5 |
| 14    | 11.9 |
| 15    | 14.5 |
| 16    | 12.9 |
| 17    | 15.3 |
| 18    | 13.6 |
| 19    | 16.4 |
| 20+   | 22.3 |
| 20–29 | 20.3 |
| 30–39 | 23.5 |
| 40–49 | 24.4 |
| 50–59 | 23.6 |
| 60–69 | 21.9 |
| 70–79 | 18.5 |
| 80+   | 15.4 |
