| Age   | Mean |
| ----- | ---- |
| 2     | 5.9  |
| 3     | 6.4  |
| 4     | 6.7  |
| 5     | 6.9  |
| 6     | 7.6  |
| 7     | 9.8  |
| 8     | 9.7  |
| 9     | 12.7 |
| 10    | 13.5 |
| 11    | 14.3 |
| 12    | 14.9 |
| 13    | 16.3 |
| 14    | 18.2 |
| 15    | 16.8 |
| 16    | 17   |
| 17    | 18.7 |
| 18    | 17.4 |
| 19    | 17   |
| 20+   | 20.2 |
| 20–29 | 17.7 |
| 30–39 | 19.8 |
| 40–49 | 22   |
| 50–59 | 24   |
| 60–69 | 21.1 |
| 70–79 | 18.7 |
| 80+   | 15.7 |
