| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 23.9 |
| 12–15              | 35.2 |
| 16–19              | 38.4 |
| 20–39              | 41.1 |
| 40–59              | 41.8 |
| 60–79              | 38.9 |
| 80+                | 34.7 |
| 20+                | 40.6 |
| 20+ (age adjusted) | 40.6 |
