Age,Mean
"8–11 years",24.2
"12–15 years",23.9
"16–19 years",23.6
"20–39 years",23.4
"40–59 years",23.6
"60–79 years",23.9
"80 years and older",23.8
"20 years and older (crude)",23.6
"20 years and older (age adjusted)",23.6
