Age,Mean
"8–11 years",2.8
"12–15 years",4.1
"16–19 years",4.9
"20–39 years",5.6
"40–59 years",6
"60–79 years",5.7
"80 years and older",4.9
"20 years and older (crude)",5.7
"20 years and older (age adjusted)",5.7
