| Age                | Mean  |
| ------------------ | ----- |
| 7-74 years         | 119.5 |
| 7-11 years         | 103.2 |
| 12-17 years        | 111.9 |
| 18-24 years        | 114.7 |
| 25-34 years        | 115.1 |
| 35-44 years        | 121.4 |
| 45-54 years        | 131.6 |
| 55-64 years        | 138.1 |
| 65-74 years        | 150.1 |
| Age-adjusted value | 121.8 |
