Age,Mean
"7-74 years",124.3
"7-11 years",102.6
"12-17 years",114.2
"18-24 years",124.5
"25-34 years",126.1
"35-44 years",126.9
"45-54 years",135.1
"55-64 years",137.8
"65-74 years",143.1
"Age-adjusted value",124.8
