| Age   | Mean |
| ----- | ---- |
| 2     | 28.4 |
| 3     | 29.5 |
| 4     | 31.1 |
| 5     | 32.1 |
| 6     | 33.4 |
| 7     | 35.3 |
| 8     | 37.4 |
| 9     | 39.4 |
| 10    | 40.6 |
| 11    | 43.1 |
| 12    | 44.8 |
| 13    | 47.9 |
| 14    | 48.8 |
| 15    | 48.7 |
| 16    | 49.5 |
| 17    | 49.9 |
| 18    | 49.6 |
| 19    | 51   |
| 20+   | 51.1 |
| 20–29 | 50.7 |
| 30–39 | 52.4 |
| 40–49 | 52.1 |
| 50–59 | 52   |
| 60–69 | 49.8 |
| 70–79 | 48.6 |
| 80+   | 46.8 |
