Age,Mean
"2 years",28.4
"3 years",29.5
"4 years",31.1
"5 years",32.1
"6 years",33.4
"7 years",35.3
"8 years",37.4
"9 years",39.4
"10 years",40.6
"11 years",43.1
"12 years",44.8
"13 years",47.9
"14 years",48.8
"15 years",48.7
"16 years",49.5
"17 years",49.9
"18 years",49.6
"19 years",51
"20 years and older",51.1
"20–29 years",50.7
"30–39 years",52.4
"40–49 years",52.1
"50–59 years",52
"60–69 years",49.8
"70–79 years",48.6
"80 years and older",46.8
