Age,Mean
Birth,35.68
"2 months",40.7
"3 months",41.72
"4 months",42.13
"5 months",43.37
"6 months",44.23
"7 months",44.54
"8 months",45.36
"9 months",45.39
"10 months",45.61
"11 months",46.29
"12–14 months",46.99
"15–17 months",47.6
"18–20 months",47.99
"21–23 months",48.42
"24–29 months",48.95
"30–35 months",49.45
