Age,Mean
Birth,35.01
"2 months",38.73
"3 months",40.53
"4 months",41.44
"5 months",42.08
"6 months",42.81
"7 months",43.06
"8 months",44.12
"9 months",44.33
"10 months",44.58
"11 months",45.14
"12–14 months",45.52
"15–17 months",45.96
"18–20 months",46.59
"21–23 months",47.41
"24–29 months",47.7
"30–35 months",48.46
