| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 2.4  |
| 12–15              | 3.3  |
| 16–19              | 3.6  |
| 20–39              | 3.9  |
| 40–59              | 3.9  |
| 60–79              | 3.9  |
| 80+                | 3.5  |
| 20+                | 3.9  |
| 20+ (age adjusted) | 3.9  |
