Age,Mean
"All ages",9.3
"2–11 months",5.7
"1–2 years",6.4
"3–5 years",7.7
"6–11 years",9.2
"12–15 years",9.6
"16–19 years",9.4
"20–29 years",9.9
"30–39 years",9.8
"40–49 years",9.8
"50–59 years",9.5
"60–69 years",9
"70–79 years",8.7
"80 years and over",8.4
