| Age   | Mean |
| ----- | ---- |
| 2     | 12.2 |
| 3     | 11.2 |
| 4     | 11.5 |
| 5     | 11.3 |
| 6     | 12.8 |
| 7     | 12.3 |
| 8     | 13.6 |
| 9     | 15.1 |
| 10    | 16.5 |
| 11    | 15.9 |
| 12    | 16.2 |
| 13    | 14.4 |
| 14    | 13.2 |
| 15    | 12.4 |
| 16    | 11.7 |
| 17    | 11.6 |
| 18    | 11.5 |
| 19    | 13.4 |
| 20+   | 14.6 |
| 20–29 | 13.6 |
| 30–39 | 14.7 |
| 40–49 | 15.1 |
| 50–59 | 15.5 |
| 60–69 | 15   |
| 70–79 | 14.6 |
| 80+   | 14.3 |
