Age,Mean
"All ages",12.8
"2–11 months",15.6
"1–2 years",9.5
"3–5 years",11.4
"6–11 years",13
"12–15 years",13.4
"16–19 years",12.5
"20–29 years",13.2
"30–39 years",13
"40–49 years",12.9
"50–59 years",12.6
"60–69 years",12.8
"70–79 years",12.9
"80 years and over",12.9
