| Age               | Mean |
| ----------------- | ---- |
| All ages          | 3114 |
| 2–11 months       | 1332 |
| 1–2 years         | 2037 |
| 3–5 years         | 2122 |
| 6–11 years        | 2493 |
| 12–15 years       | 2784 |
| 16–19 years       | 3307 |
| 20–29 years       | 3403 |
| 30–39 years       | 3479 |
| 40–49 years       | 3371 |
| 50–59 years       | 3520 |
| 60–69 years       | 3156 |
| 70–79 years       | 2975 |
| 80 years and over | 2758 |
