Age,Mean
"All ages",2355
"2–11 months",1212
"1–2 years",1871
"3–5 years",2030
"6–11 years",2188
"12–15 years",2173
"16–19 years",2206
"20–29 years",2321
"30–39 years",2512
"40–49 years",2474
"50–59 years",2508
"60–69 years",2539
"70–79 years",2445
"80 years and over",2349
