Age,Mean
"All ages",1994
"2–11 months",1568
"1–2 years",1042
"3–5 years",1031
"6–11 years",1267
"12–15 years",1484
"16–19 years",1432
"20–29 years",1882
"30–39 years",2232
"40–49 years",2136
"50–59 years",2496
"60–69 years",2704
"70–79 years",2711
"80 years and over",2808
