| Age   | Mean |
| ----- | ---- |
| 2     | 4.4  |
| 3     | 4.6  |
| 4     | 4.7  |
| 5     | 4.9  |
| 6     | 5.1  |
| 7     | 5.3  |
| 8     | 5.6  |
| 9     | 5.8  |
| 10    | 5.9  |
| 11    | 6.2  |
| 12    | 6.6  |
| 13    | 6.8  |
| 14    | 7    |
| 15    | 7.2  |
| 16    | 7.2  |
| 17    | 7.3  |
| 18    | 7.2  |
| 19    | 7.1  |
| 20+   | 7.4  |
| 20–29 | 7.2  |
| 30–39 | 7.3  |
| 40–49 | 7.4  |
| 50–59 | 7.5  |
| 60–69 | 7.5  |
| 70–79 | 7.5  |
| 80+   | 7.5  |
