Age,Mean
"2 years",4.2
"3 years",4.4
"4 years",4.6
"5 years",4.8
"6 years",4.9
"7 years",5.1
"8 years",5.3
"9 years",5.6
"10 years",5.7
"11 years",5.9
"12 years",6.1
"13 years",6.2
"14 years",6.2
"15 years",6.2
"16 years",6.2
"17 years",6.2
"18 years",6.1
"19 years",6.3
"20 years and older",6.5
"20–29 years",6.2
"30–39 years",6.4
"40–49 years",6.5
"50–59 years",6.7
"60–69 years",6.6
"70–79 years",6.6
"80 years and older",6.5
