| Age   | Mean |
| ----- | ---- |
| 2     | 4.2  |
| 3     | 4.4  |
| 4     | 4.6  |
| 5     | 4.8  |
| 6     | 4.9  |
| 7     | 5.1  |
| 8     | 5.3  |
| 9     | 5.6  |
| 10    | 5.7  |
| 11    | 5.9  |
| 12    | 6.1  |
| 13    | 6.2  |
| 14    | 6.2  |
| 15    | 6.2  |
| 16    | 6.2  |
| 17    | 6.2  |
| 18    | 6.1  |
| 19    | 6.3  |
| 20+   | 6.5  |
| 20–29 | 6.2  |
| 30–39 | 6.4  |
| 40–49 | 6.5  |
| 50–59 | 6.7  |
| 60–69 | 6.6  |
| 70–79 | 6.6  |
| 80+   | 6.5  |
