Age,Mean
"6 years",61
"7-11 years",64.7
"7 years",63
"8 years",62.9
"9 years",65.4
"10 years",65.1
"11 years",66.6
"12-17 years",69.8
"12 years",67.4
"13 years",68.9
"14 years",68.5
"15 years",70.6
"16 years",71.1
"17 years",72.6
"18-74 years",81.4
"18-24 years",73.8
"25-34 years",77.8
"35-44 years",82.4
"45-54 years",85.7
"55-64 years",86.7
"65-74 years",85.7
"40-74 years",85.5
