Age,Mean
"6 years",61.5
"7-11 years",64.3
"7 years",62
"8 years",62.8
"9 years",65.3
"10 years",64.2
"11 years",66.5
"12-17 years",69
"12 years",67.3
"13 years",68.4
"14 years",68.3
"15 years",69.7
"16 years",69.4
"17 years",71.2
"18-74 years",79.7
"18-24 years",71.5
"25-34 years",74.9
"35-44 years",80.2
"45-54 years",83.6
"55-64 years",86.6
"65-74 years",85.9
"40-74 years",84.5
