| Age   | Mean |
| ----- | ---- |
| 6     | 61   |
| 7-11  | 64.7 |
| 7     | 63   |
| 8     | 62.9 |
| 9     | 65.4 |
| 10    | 65.1 |
| 11    | 66.6 |
| 12-17 | 69.8 |
| 12    | 67.4 |
| 13    | 68.9 |
| 14    | 68.5 |
| 15    | 70.6 |
| 16    | 71.1 |
| 17    | 72.6 |
| 18-74 | 81.4 |
| 18-24 | 73.8 |
| 25-34 | 77.8 |
| 35-44 | 82.4 |
| 45-54 | 85.7 |
| 55-64 | 86.7 |
| 65-74 | 85.7 |
| 40-74 | 85.5 |
