Age,Mean
"7-74 years",124.4
"7-11 years",103.4
"12-17 years",115.6
"18-24 years",122.6
"25-34 years",122.7
"35-44 years",126.6
"45-54 years",133.7
"55-64 years",139.2
"65-74 years",144
"Age-adjusted",124.4
