| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 6.8  |
| 12–15              | 11.1 |
| 16–19              | 13.4 |
| 20–39              | 14.1 |
| 40–59              | 14.1 |
| 60–79              | 13.2 |
| 80+                | 11.6 |
| 20+                | 13.9 |
| 20+ (age adjusted) | 13.8 |
