Age,Mean
"7-74 years",79.1
"7-11 years",66.2
"12-17 years",70.8
"18-24 years",76.4
"25-34 years",81.7
"35-44 years",85.9
"45-54 years",86.7
"55-64 years",87.1
"65-74 years",85.3
"Age-adjusted value",79.4
