Age,Mean
"7-74 years",123.8
"7-11 years",100.4
"12-17 years",113.4
"18-24 years",123.9
"25-34 years",123.9
"35-44 years",126.7
"45-54 years",134.1
"55-64 years",138.3
"65-74 years",146.3
"Age-adjusted value",124.1
