Age,Mean
"7-74 years",121.9
"7-11 years",102.3
"12-17 years",109.6
"18-24 years",112.8
"25-34 years",114.9
"35-44 years",122.3
"45-54 years",131.6
"55-64 years",146.3
"65-74 years",149.4
"Age-adjusted value",122
