| Age   | 5th  | 10th | 15th | 25th | 50th | 75th | 85th | 90th | 95th |
| ----- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- |
| 8–11  | 17.5 | 19   | 20.1 | 21.9 | 26.2 | 34.1 | 38.7 | 40.8 | 44.3 |
| 12–15 | 14.3 | 15.4 | 16.3 | 18.1 | 22.9 | 31.7 | 35   | 38.6 | 41.7 |
| 16–19 | 13.1 | 14.3 | 15   | 16.5 | 20.5 | 27.7 | 31.7 | 34.2 | 38   |
| 20–39 | 14.9 | 17   | 18.6 | 21.1 | 26.2 | 30.8 | 33.3 | 35.2 | 37.9 |
| 40–59 | 19   | 21.4 | 23   | 25.3 | 28.8 | 32.7 | 34.6 | 36.2 | 38.4 |
| 60–79 | 21.8 | 24.2 | 25.5 | 27.5 | 31.1 | 35   | 37.1 | 38.4 | 40.3 |
| 80+   | 21.8 | 24.3 | 25.5 | 27.6 | 31.3 | 34.6 | 36.8 | 38.1 | 39.7 |
| 20+   | 16.9 | 19.3 | 21.2 | 24.1 | 28.3 | 32.6 | 34.9 | 36.5 | 38.8 |
