Age,Mean
"8–11 years",32.7
"12–15 years",33.1
"16–19 years",35.6
"20–39 years",38.7
"40–59 years",41.5
"60–79 years",43.5
"80 years and older",41.5
"20 years and older (crude)",40.9
"20 years and older (age adjusted)",40.8
