Age,Mean
"7-74 years",79.8
"7-11 years",64.4
"12-17 years",71.6
"18-24 years",75.6
"25-34 years",81.3
"35-44 years",88.1
"45-54 years",89.2
"55-64 years",86.5
"65-74 years",84.5
"Age-adjusted value",79.7
