| Age                | Mean |
| ------------------ | ---- |
| 7-74 years         | 77.7 |
| 7-11 years         | 64   |
| 12-17 years        | 69.9 |
| 18-24 years        | 73.5 |
| 25-34 years        | 78.3 |
| 35-44 years        | 84.5 |
| 45-54 years        | 85.6 |
| 55-64 years        | 85.4 |
| 65-74 years        | 84.5 |
| Age-adjusted value | 77.8 |
