Age,Mean
"7-74 years",80.1
"7-11 years",63.6
"12-17 years",70.5
"18-24 years",73.2
"25-34 years",78.8
"35-44 years",84.7
"45-54 years",87.3
"55-64 years",87.5
"65-74 years",87.7
"Age-adjusted value",78.6
