| Age               | Mean |
| ----------------- | ---- |
| All ages          | 65   |
| 2–11 months       | 24   |
| 1–2 years         | 47   |
| 3–5 years         | 55   |
| 6–11 years        | 65   |
| 12–15 years       | 65   |
| 16–19 years       | 67   |
| 20–29 years       | 70   |
| 30–39 years       | 72   |
| 40–49 years       | 67   |
| 50–59 years       | 65   |
| 60–69 years       | 61   |
| 70–79 years       | 58   |
| 80 years and over | 54   |
