| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 13.4 |
| 12–15              | 19.7 |
| 16–19              | 23.7 |
| 20–39              | 28.9 |
| 40–59              | 32.5 |
| 60–79              | 32.2 |
| 80+                | 26.5 |
| 20+                | 30.8 |
| 20+ (age adjusted) | 30.7 |
