| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 11.5 |
| 12–15              | 16.1 |
| 16–19              | 18.7 |
| 20–39              | 23.4 |
| 40–59              | 26.5 |
| 60–79              | 27.5 |
| 80+                | 23.8 |
| 20+                | 25.3 |
| 20+ (age adjusted) | 25.3 |
