| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 2.2  |
| 12–15              | 3.1  |
| 16–19              | 3.5  |
| 20–39              | 3.9  |
| 40–59              | 4.2  |
| 60–79              | 4.1  |
| 80+                | 3.4  |
| 20+                | 4.1  |
| 20+ (age adjusted) | 4    |
