| Age   | Mean |
| ----- | ---- |
| 2     | 51.3 |
| 3     | 54.4 |
| 4     | 57.3 |
| 5     | 60.2 |
| 6     | 62.6 |
| 7     | 65.6 |
| 8     | 68.3 |
| 9     | 70.7 |
| 10    | 73.6 |
| 11    | 77.4 |
| 12    | 80.4 |
| 13    | 83.1 |
| 14    | 84.3 |
| 15    | 85.5 |
| 16    | 85.7 |
| 17    | 86   |
| 18    | 85.6 |
| 19    | 86.6 |
| 20+   | 85.5 |
| 20–29 | 86.1 |
| 30–39 | 86.7 |
| 40–49 | 86.5 |
| 50–59 | 85.5 |
| 60–69 | 84   |
| 70–79 | 82.4 |
| 80+   | 79.6 |
